,name,typ,node_check,DC_OPF_node,Assume_BA,capa_MW,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn,Total_Capacity,weights,fuel_type,nearest_node,Weight
517,n_30852_solar,solar,30852,n_30852,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_30852,0.0021199016365640636
518,n_31010_solar,solar,31010,n_31010,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_31010,0.0021199016365640636
519,n_31027_solar,solar,31027,n_31027,DUK,54.6,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.023149325871279575,solar,n_31027,0.023149325871279575
520,n_324_solar,solar,324,n_324,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_324,0.0007587541257255587
521,n_333_solar,solar,333,n_333,CPLE,1.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00037937706286277935,solar,n_333,0.00037937706286277935
522,n_340_solar,solar,340,n_340,DUK,27.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.011447468837445943,solar,n_340,0.011447468837445943
523,n_3484_solar,solar,3484,n_3484,DUK,3.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0014839311455948445,solar,n_3484,0.0014839311455948445
524,n_4099_solar,solar,4099,n_4099,DUK,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.004239803273128127,solar,n_4099,0.004239803273128127
525,n_4473_solar,solar,4473,n_4473,DUK,43.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.01840074620537607,solar,n_4473,0.01840074620537607
526,n_4475_solar,solar,4475,n_4475,DUK,9.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.003943017044009158,solar,n_4475,0.003943017044009158
527,n_4484_solar,solar,4484,n_4484,DUK,50.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.021199016365640633,solar,n_4484,0.021199016365640633
528,n_4496_solar,solar,4496,n_4496,DUK,56.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.023912490460442637,solar,n_4496,0.023912490460442637
529,n_4517_solar,solar,4517,n_4517,DUK,25.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.010599508182820317,solar,n_4517,0.010599508182820317
530,n_4521_solar,solar,4521,n_4521,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_4521,0.0021199016365640636
531,n_4536_solar,solar,4536,n_4536,DUK,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0016959213092512509,solar,n_4536,0.0016959213092512509
532,n_6400_solar,solar,6400,n_6400,CPLE,85.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.03224705034333625,solar,n_6400,0.03224705034333625
533,n_6402_solar,solar,6402,n_6402,CPLE,26.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.009863803634432263,solar,n_6402,0.009863803634432263
534,n_6403_solar,solar,6403,n_6403,CPLE,20.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007587541257255587,solar,n_6403,0.007587541257255587
535,n_6404_solar,solar,6404,n_6404,CPLE,35.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.013429948025342388,solar,n_6404,0.013429948025342388
536,n_10123_solar,solar,10123,n_10123,CPLE,80.6,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.030577791266740015,solar,n_10123,0.030577791266740015
537,n_6650_solar,solar,6650,n_6650,CPLE,8.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003035016502902235,solar,n_6650,0.003035016502902235
538,n_6651_solar,solar,6651,n_6651,CPLE,105.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.039834591600591836,solar,n_6651,0.039834591600591836
539,n_6655_solar,solar,6655,n_6655,CPLE,16.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.006145908418377025,solar,n_6655,0.006145908418377025
540,n_6658_solar,solar,6658,n_6658,CPLE,9.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003755832922341516,solar,n_6658,0.003755832922341516
541,n_6661_solar,solar,6661,n_6661,CPLE,29.7999999999999,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.011305436473310788,solar,n_6661,0.011305436473310788
542,n_6663_solar,solar,6663,n_6663,CPLE,86.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.03296786676277553,solar,n_6663,0.03296786676277553
543,n_6665_solar,solar,6665,n_6665,CPLE,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0018968853143138968,solar,n_6665,0.0018968853143138968
544,n_6670_solar,solar,6670,n_6670,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_6670,0.0007587541257255587
545,n_6677_solar,solar,6677,n_6677,CPLE,85.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.03224705034333625,solar,n_6677,0.03224705034333625
546,n_6679_solar,solar,6679,n_6679,CPLE,77.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.029212033840434012,solar,n_6679,0.029212033840434012
547,n_6680_solar,solar,6680,n_6680,DUK,1.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0008055626218943441,solar,n_6680,0.0008055626218943441
548,n_6682_solar,solar,6682,n_6682,DUK,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0016959213092512509,solar,n_6682,0.0016959213092512509
549,n_6684_solar,solar,6684,n_6684,DUK,8.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.003603832782158908,solar,n_6684,0.003603832782158908
550,n_6685_solar,solar,6685,n_6685,DUK,8.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.003731026880352752,solar,n_6685,0.003731026880352752
551,n_6692_solar,solar,6692,n_6692,CPLE,15.6,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.005918282180659358,solar,n_6692,0.005918282180659358
552,n_6696_solar,solar,6696,n_6696,CPLE,9.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003755832922341516,solar,n_6696,0.003755832922341516
553,n_6700_solar,solar,6700,n_6700,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_6700,0.0021199016365640636
554,n_6888_solar,solar,6888,n_6888,CPLE,1.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0004552524754353352,solar,n_6888,0.0004552524754353352
555,n_6890_solar,solar,6890,n_6890,CPLE,35.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.013278197200197277,solar,n_6890,0.013278197200197277
556,n_6892_solar,solar,6892,n_6892,CPLE,25.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.009484426571569483,solar,n_6892,0.009484426571569483
557,n_6893_solar,solar,6893,n_6893,CPLE,9.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003414393565765014,solar,n_6893,0.003414393565765014
558,n_6895_solar,solar,6895,n_6895,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_6895,0.0037937706286277936
559,n_6897_solar,solar,6897,n_6897,DUK,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.004239803273128127,solar,n_6897,0.004239803273128127
560,n_6900_solar,solar,6900,n_6900,CPLE,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0018968853143138968,solar,n_6900,0.0018968853143138968
561,n_6901_solar,solar,6901,n_6901,CPLE,15.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.005766531355514246,solar,n_6901,0.005766531355514246
562,n_6902_solar,solar,6902,n_6902,CPLE,18.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.006942600250388863,solar,n_6902,0.006942600250388863
563,n_6903_solar,solar,6903,n_6903,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_6903,0.0015175082514511174
564,n_6904_solar,solar,6904,n_6904,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_6904,0.0015175082514511174
565,n_6906_solar,solar,6906,n_6906,CPLE,23.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.009029174096134148,solar,n_6906,0.009029174096134148
566,n_6907_solar,solar,6907,n_6907,CPLE,19.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007359915019537919,solar,n_6907,0.007359915019537919
567,n_6964_solar,solar,6964,n_6964,DUK,5.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0022046977020266263,solar,n_6964,0.0022046977020266263
568,n_6965_solar,solar,6965,n_6965,DUK,4.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0020775036038327825,solar,n_6965,0.0020775036038327825
569,n_6969_solar,solar,6969,n_6969,DUK,1.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0005087763927753752,solar,n_6969,0.0005087763927753752
570,n_6972_solar,solar,6972,n_6972,DUK,1.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0006359704909692191,solar,n_6972,0.0006359704909692191
571,n_6974_solar,solar,6974,n_6974,DUK,64.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.027516323242601545,solar,n_6974,0.027516323242601545
572,n_6977_solar,solar,6977,n_6977,DUK,15.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.00635970490969219,solar,n_6977,0.00635970490969219
573,n_6978_solar,solar,6978,n_6978,DUK,3.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0012719409819384382,solar,n_6978,0.0012719409819384382
574,n_7014_solar,solar,7014,n_7014,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_7014,0.0021199016365640636
575,n_7026_solar,solar,7026,n_7026,DUK,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0016959213092512509,solar,n_7026,0.0016959213092512509
576,n_7031_solar,solar,7031,n_7031,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_7031,0.0021199016365640636
577,n_7041_solar,solar,7041,n_7041,DUK,1.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0005511744255066566,solar,n_7041,0.0005511744255066566
578,n_7049_solar,solar,7049,n_7049,DUK,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.004239803273128127,solar,n_7049,0.004239803273128127
579,n_7062_solar,solar,7062,n_7062,DUK,50.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.021538200627490883,solar,n_7062,0.021538200627490883
580,n_7069_solar,solar,7069,n_7069,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_7069,0.0037937706286277936
581,n_7089_solar,solar,7089,n_7089,CPLE,14.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.005652718236655412,solar,n_7089,0.005652718236655412
582,n_7557_solar,solar,7557,n_7557,CPLE,8.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0032247050343336245,solar,n_7557,0.0032247050343336245
583,n_7559_solar,solar,7559,n_7559,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_7559,0.0037937706286277936
584,n_7597_solar,solar,7597,n_7597,DUK,1.1,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.000466378360044094,solar,n_7597,0.000466378360044094
585,n_7618_solar,solar,7618,n_7618,CPLE,8.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0032247050343336245,solar,n_7618,0.0032247050343336245
586,n_7619_solar,solar,7619,n_7619,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_7619,0.0037937706286277936
587,n_7700_solar,solar,7700,n_7700,DUK,16.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0067836852370050035,solar,n_7700,0.0067836852370050035
588,n_1063_solar,solar,1063,n_1063,DUK,3.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0012719409819384382,solar,n_1063,0.0012719409819384382
589,n_9412_solar,solar,9412,n_9412,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_9412,0.0021199016365640636
590,n_9418_solar,solar,9418,n_9418,DUK,85.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.03616552191978292,solar,n_9418,0.03616552191978292
591,n_9419_solar,solar,9419,n_9419,DUK,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0008479606546256254,solar,n_9419,0.0008479606546256254
592,n_9426_solar,solar,9426,n_9426,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_9426,0.0015175082514511174
593,n_9441_solar,solar,9441,n_9441,CPLE,9.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003604082097196404,solar,n_9441,0.003604082097196404
594,n_9454_solar,solar,9454,n_9454,DUK,14.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.006147714746035784,solar,n_9454,0.006147714746035784
595,n_9479_solar,solar,9479,n_9479,DUK,88.7,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.03760705503264649,solar,n_9479,0.03760705503264649
596,n_9480_solar,solar,9480,n_9480,DUK,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0016959213092512509,solar,n_9480,0.0016959213092512509
597,n_9488_solar,solar,9488,n_9488,CPLE,7.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0026556394400394554,solar,n_9488,0.0026556394400394554
598,n_9508_solar,solar,9508,n_9508,CPLE,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0018968853143138968,solar,n_9508,0.0018968853143138968
599,n_9820_solar,solar,9820,n_9820,CPLE,56.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.021358928639174476,solar,n_9820,0.021358928639174476
600,n_9821_solar,solar,9821,n_9821,DUK,25.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.010938692444670568,solar,n_9821,0.010938692444670568
601,n_9822_solar,solar,9822,n_9822,CPLE,11.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0041731476914905734,solar,n_9822,0.0041731476914905734
602,n_9836_solar,solar,9836,n_9836,CPLE,1.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007208164194392807,solar,n_9836,0.0007208164194392807
603,n_9837_solar,solar,9837,n_9837,CPLE,4.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.001707196782882507,solar,n_9837,0.001707196782882507
604,n_9838_solar,solar,9838,n_9838,CPLE,4.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.001858947608027619,solar,n_9838,0.001858947608027619
605,n_9839_solar,solar,9839,n_9839,CPLE,8.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0033764558594787364,solar,n_9839,0.0033764558594787364
606,n_9840_solar,solar,9840,n_9840,DUK,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0021199016365640636,solar,n_9840,0.0021199016365640636
607,n_9841_solar,solar,9841,n_9841,CPLE,9.7,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0036799575097689594,solar,n_9841,0.0036799575097689594
608,n_9846_solar,solar,9846,n_9846,DUK,12.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.005087763927753753,solar,n_9846,0.005087763927753753
609,n_9848_solar,solar,9848,n_9848,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_9848,0.0007587541257255587
610,n_9849_solar,solar,9849,n_9849,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_9849,0.0037937706286277936
611,n_9850_solar,solar,9850,n_9850,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_9850,0.0015175082514511174
612,n_9851_solar,solar,9851,n_9851,CPLE,20.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007587541257255587,solar,n_9851,0.007587541257255587
613,n_9852_solar,solar,9852,n_9852,CPLE,62.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.023635191016351153,solar,n_9852,0.023635191016351153
614,n_9854_solar,solar,9854,n_9854,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_9854,0.0037937706286277936
615,n_9858_solar,solar,9858,n_9858,DUK,44.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.018994318663614007,solar,n_9858,0.018994318663614007
616,n_9859_solar,solar,9859,n_9859,CPLE,95.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.036116696384536594,solar,n_9859,0.036116696384536594
617,n_9862_solar,solar,9862,n_9862,CPLE,22.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.008498046208126258,solar,n_9862,0.008498046208126258
618,n_9864_solar,solar,9864,n_9864,CPLE,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0018968853143138968,solar,n_9864,0.0018968853143138968
619,n_9867_solar,solar,9867,n_9867,DUK,24.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.010387518019163912,solar,n_9867,0.010387518019163912
620,n_9868_solar,solar,9868,n_9868,CPLE,39.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.014985393983079786,solar,n_9868,0.014985393983079786
621,n_9869_solar,solar,9869,n_9869,CPLE,8.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0032247050343336245,solar,n_9869,0.0032247050343336245
622,n_9870_solar,solar,9870,n_9870,DUK,17.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.007589247858899347,solar,n_9870,0.007589247858899347
623,n_9871_solar,solar,9871,n_9871,DUK,11.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.004875773764097346,solar,n_9871,0.004875773764097346
624,n_9872_solar,solar,9872,n_9872,DUK,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.004239803273128127,solar,n_9872,0.004239803273128127
625,n_9873_solar,solar,9873,n_9873,DUK,80.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.03430000847960655,solar,n_9873,0.03430000847960655
626,n_9874_solar,solar,9874,n_9874,CPLE,1.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0005690655942941691,solar,n_9874,0.0005690655942941691
627,n_9876_solar,solar,9876,n_9876,CPLE,20.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007701354376114421,solar,n_9876,0.007701354376114421
628,n_9877_solar,solar,9877,n_9877,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_9877,0.0007587541257255587
629,n_9881_solar,solar,9881,n_9881,DUK,19.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.008437208513524972,solar,n_9881,0.008437208513524972
630,n_9883_solar,solar,9883,n_9883,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_9883,0.0037937706286277936
631,n_9886_solar,solar,9886,n_9886,CPLE,15.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00569065594294169,solar,n_9886,0.00569065594294169
632,n_9887_solar,solar,9887,n_9887,CPLE,9.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003717895216055238,solar,n_9887,0.003717895216055238
633,n_9929_solar,solar,9929,n_9929,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_9929,0.0007587541257255587
634,n_9930_solar,solar,9930,n_9930,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_9930,0.0015175082514511174
635,n_9941_solar,solar,9941,n_9941,CPLE,14.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.005311278880078911,solar,n_9941,0.005311278880078911
636,n_9945_solar,solar,9945,n_9945,CPLE,6.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0022762623771766764,solar,n_9945,0.0022762623771766764
637,n_9948_solar,solar,9948,n_9948,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_9948,0.0015175082514511174
638,n_9967_solar,solar,9967,n_9967,DUK,3.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0013991350801322818,solar,n_9967,0.0013991350801322818
639,n_9968_solar,solar,9968,n_9968,DUK,3.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0014415331128635632,solar,n_9968,0.0014415331128635632
640,n_998_solar,solar,998,n_998,CPLE,3.6,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0013657574263060057,solar,n_998,0.0013657574263060057
641,n_9994_solar,solar,9994,n_9994,CPLE,10.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003869646041200349,solar,n_9994,0.003869646041200349
642,n_9995_solar,solar,9995,n_9995,CPLE,16.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00641147236238097,solar,n_9995,0.00641147236238097
643,n_6699_solar,solar,6699,n_6699,CPLE,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0018968853143138968,solar,n_6699,0.0018968853143138968
644,n_18697_solar,solar,18697,n_18697,CPLE,23.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.008725672445843926,solar,n_18697,0.008725672445843926
645,n_22427_solar,solar,22427,n_22427,CPLE,16.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00607003300580447,solar,n_22427,0.00607003300580447
646,n_29953_solar,solar,29953,n_29953,CPLE,20.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007587541257255587,solar,n_29953,0.007587541257255587
647,n_9986_solar,solar,9986,n_9986,DUK,6.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0028830662257271263,solar,n_9986,0.0028830662257271263
