,line,reactance,limit
0,n_6660_n_6682,25.30505725749438,862.7417024617796
1,n_6678_n_6682,22.727839203361224,804.4743053063138
2,n_28667_n_6682,46.4647647488578,1281.4166994699806
3,n_6967_n_6682,31.46160344783669,994.1413958658688
4,n_6682_n_7011,32.69952072028903,1019.4343568570962
5,n_2415_n_6402,132.20405125642168,2531.1807807675123
6,n_6382_n_6384,499.5842904645514,1201.902334824396
7,n_9876_n_18868,251.6188988053708,769.0573513066853
8,n_30301_n_20153,1632.979342415421,2598.515412422379
9,n_18303_n_18301,787.489491072619,1616.330658125938
10,n_14283_n_29239,4811.262059662515,5250.8000969758195
11,n_18285_n_23854,19.011668349416805,716.2011144045956
12,n_9887_n_15226,90.9921134693142,396.6306851867467
13,n_28703_n_28702,77.9475498066247,358.62311137143024
14,n_18301_n_18304,599.5414720611946,1353.4280903487154
15,n_10013_n_23846,67.54345959013112,1634.750776246771
16,n_23782_n_9480,14.027519820463818,587.594041287924
17,n_9874_n_17072,175.35089375175107,607.9375441844676
18,n_30398_n_30399,34.10232604641608,209.37134975851512
19,n_6131_n_2416,54.953686848741704,1429.3242508216383
20,n_29016_n_23792,18.717263772638557,708.9614154554995
21,n_9842_n_9845,13.585746559391325,575.4799365802533
22,n_21559_n_21560,1077.4388073452471,1982.2684056552057
23,n_9851_n_23776,110.62225378094736,2253.8981755969817
24,n_4477_n_28505,20.13207844543429,743.403002232188
25,n_9956_n_30062,294.49944115663646,852.018177855655
26,n_6902_n_7700,40.69829003778968,234.9140266246301
27,n_15826_n_31016,60.679030234709415,304.6723317206142
28,n_319_n_29015,70.75609695607446,1684.9580828129313
29,n_28504_n_18302,9.717267990530113,462.683576824639
30,n_9851_n_30518,118.92338830987416,2362.608807450692
31,n_6676_n_22544,1114.2778296310094,10138.7773208708
32,n_23598_n_28945,26.675505217555315,892.8780781766661
33,n_18283_n_30400,246.87956280151707,759.5960422179625
34,n_7067_n_9824,240.23484744468945,3734.107890082661
35,n_9419_n_6664,15.911455695224252,637.8315196104514
36,n_9487_n_18868,117.76694463667576,469.1493358038175
37,n_322_n_7566,96.87254630064687,2067.328484925066
38,n_319_n_6894,57.96703048408588,1479.8704166242917
39,n_14001_n_14015,173.55747560955584,603.8825381074029
40,n_23775_n_9848,476.3385147568285,5830.636170849107
41,n_20895_n_29873,91.6517543049204,1994.0978818290216
42,n_15511_n_15512,102.84989998673528,429.55580170943193
43,n_9904_n_9910,112.18190008113346,2274.5346661649496
44,n_6709_n_6711,87.77339888097397,387.43970527047736
45,n_14496_n_26258,1240.977084078231,2173.2769623176296
46,n_9839_n_9840,30.19195580093697,967.8365627717988
47,n_26271_n_26273,6182.668989082497,6182.020494536586
48,n_28663_n_28673,101.64380343772731,2133.0571617993014
49,n_26269_n_28302,316.3300698156248,892.6193928443544
50,n_7590_n_19223,1684.3184623214486,13267.67984003261
51,n_14522_n_28305,3700.663545841307,4426.137366456401
52,n_26273_n_26276,9891.465222116058,8394.397613917568
53,n_6700_n_6703,102.26229141062304,2141.497769387617
54,n_29973_n_6897,15.384954867333535,624.0113175492587
55,n_20562_n_23861,389.9815237633735,5118.733128986021
56,n_29017_n_30068,283.3520649380408,4157.739711951676
57,n_2106_n_21118,3801.609610817573,4504.36651008848
58,n_23857_n_29979,63.00487921949973,1562.3754866092331
59,n_10013_n_10012,59.90539286899564,1511.9002447119212
60,n_6684_n_28470,6.567641056120169,3190.4658980311465
61,n_23847_n_29015,46.369806721296,1279.7112678829978
62,n_1572_n_7041,28.070846839016273,923.011608253272
63,n_6701_n_28771,85.21003742631639,1901.70130781032
64,n_1924_n_23766,54.12038547481009,1415.1769837026216
65,n_8330_n_8337,15.702598458898066,632.3685836812082
66,n_6134_n_6177,50.70352821765205,1356.3528326283904
67,n_9941_n_23814,340.61241744425035,4686.993953618341
68,n_1060_n_1061,277.0844548307617,4097.635654449401
69,n_6402_n_10053,30.064089151908224,965.166198552681
70,n_9942_n_18290,329.94308298195756,917.4421196195766
71,n_23802_n_30494,107.40669021756923,2211.027892342031
72,n_1834_n_6891,109.46360390852226,19919.80964515549
73,n_19634_n_28669,32.32212288483741,1011.7593881961644
74,n_9865_n_23787,123.19355729574043,2417.4951324850854
75,n_28470_n_4473,10.887312390371202,4433.594269658734
76,n_23783_n_9867,28.044894112167896,922.4559782074972
77,n_9847_n_23775,46.59702070718822,1283.789970750728
78,n_10025_n_14045,160.80083063563916,574.6038647502687
79,n_26270_n_28300,589.4213758527777,1338.5115295236274
80,n_23848_n_28671,124.01862230848992,2428.023000901494
81,n_26274_n_28309,883.240965366495,1741.696298938194
82,n_26570_n_31224,91001.83749346226,35597.256056758575
83,n_28711_n_30943,101.71427497485864,2134.0198015466276
84,n_7703_n_9823,106.51928723587292,2199.118412880153
85,n_29004_n_9898,19.688130729827616,732.6894570104254
86,n_9483_n_23781,275.776618503608,4085.0343971674056
87,n_9864_n_9866,225.35075918654604,3581.822403709207
88,n_6691_n_25047,155.70434358840282,2815.6625006116624
89,n_7089_n_9821,66.23204474852243,1614.017343274766
90,n_4532_n_4534,21.177627231254363,768.3143505321399
91,n_18692_n_28635,50.34366592512276,1350.0781597656055
92,n_26276_n_28308,1213.2145690780146,2141.500873993751
93,n_3494_n_30304,605.378210390227,1361.991209187285
94,n_322_n_20897,49.18146829592163,1329.7058920387476
95,n_2042_n_18704,5992.5158814678425,6057.570152975791
96,n_9956_n_29011,26.569455001599035,890.5656206030652
97,n_4093_n_7049,34.61676827317074,1057.9578078644574
98,n_6987_n_22602,205.9755685124285,675.101222911153
99,n_9480_n_23781,204.9269631945024,3367.005609003755
100,n_30412_n_6669,21.576141294740793,777.695797479035
101,n_9849_n_23777,64.58515326759422,1587.7759050320049
102,n_18706_n_18707,291.5988766201234,846.5457884165074
103,n_15691_n_15692,49.92003489676096,268.319239531821
104,n_18708_n_28211,442.0536543338752,1109.8878128545978
105,n_4517_n_28664,28.016118347985376,921.8396990391586
106,n_9886_n_23792,277.00571424355206,4096.87756167948
107,n_10014_n_14322,3684.371535219328,4413.442295563878
108,n_18292_n_18294,80.77215668975731,367.0305549986326
109,n_14283_n_14301,1654.8634084963217,2621.132823906868
110,n_6660_n_6678,115.39162371241164,2316.691910402662
111,n_18268_n_18269,1829.1152275220215,2797.652703606481
112,n_6404_n_10053,123.46438110158248,483.8029402959556
113,n_9477_n_23596,46.97251114596644,1290.5151952494246
114,n_13841_n_29284,395.15325903512326,1031.7375862428114
115,n_18280_n_30525,25.151948815316132,859.3398683174578
116,n_6650_n_29015,727.3523225563666,7680.486095502986
117,n_9869_n_23788,3223.3692180095445,20244.29551516018
118,n_9855_n_28996,206.4672765684502,3383.4594285479607
119,n_6647_n_30416,673.0195676958464,1459.2204062982912
120,n_9884_n_31012,864.8048332405046,1717.9422308270118
121,n_7608_n_7607,194.62717981157272,3255.8492983584138
122,n_13301_n_31027,20.39705888586974,6671.892750321642
123,n_16281_n_29255,291.891421201427,847.098580291588
124,n_6978_n_28707,108.72325235792576,445.36980831603006
125,n_6930_n_28700,83.9720503135636,376.4320513203985
126,n_9859_n_9858,17.139758848537525,669.4680993257367
127,n_29873_n_29874,141.71573499096246,2648.2927331598717
128,n_4481_n_10025,59.55210515796959,1506.0897297024785
129,n_28502_n_28505,42.34488611189339,1206.2581312251575
130,n_1514_n_6177,359.3575211460373,4853.340146634948
131,n_2106_n_30943,4441.889377846258,4984.727998128229
132,n_1837_n_1924,4.754554411108341,2585.3483939756943
133,n_28108_n_28506,360.87782813814266,972.5598972152148
134,n_23805_n_9911,28.334818636600417,928.6529177173348
135,n_9946_n_9950,214.54332930243157,3469.0383280851565
136,n_18310_n_9883,325.07099355416636,908.599906260986
137,n_15782_n_31027,104.88105064911616,435.0594769530991
138,n_15628_n_15632,253.17840776152016,772.1570228748608
139,n_4095_n_21284,850.0756517299595,8500.993921606452
140,n_6658_n_6674,2601.795618474606,3518.9873545330397
141,n_3_n_19163,120.44186388820268,476.05923990377926
142,n_9440_n_9479,19.6519763126034,731.8132694726909
143,n_6687_n_30413,2107.769586877371,15353.298127183643
144,n_28664_n_30882,2213.64655703606,15851.060128309193
145,n_8330_n_28842,333.5212586909109,4623.2378310149925
146,n_16289_n_29240,141.8230194916646,529.495150579554
147,n_7061_n_7064,57.39699306392941,1470.380226561142
148,n_11742_n_15662,58.36277756778794,297.0498739000007
149,n_27917_n_27921,8304.561511203072,37485.90487014844
150,n_17246_n_26258,91.35344227329924,397.6553117788365
151,n_26274_n_28310,567.9733137601619,1306.5990868021613
152,n_275_n_4531,767.5621523552724,70783.08777561794
153,n_4484_n_4496,33.75692905634699,1040.775573638087
154,n_18865_n_28766,439.0373705617708,5529.187176095035
155,n_14503_n_28300,1658.24705433458,2624.6205142991184
156,n_12430_n_25047,225.92494288832705,3587.761002087129
157,n_9877_n_23790,31.624495528674604,997.4891736765616
158,n_7049_n_26833,185.58740390377287,630.8119888149378
159,n_6384_n_28635,1463.5179796386496,2419.630252509012
160,n_15512_n_11742,118.5034061139184,471.0571930257452
161,n_4477_n_29803,366.9120676271191,4919.519453172934
162,n_9970_n_9983,60.86979418401978,1527.7011883139608
163,n_14322_n_15629,293.95882034081006,850.999639589727
164,n_6974_n_6980,2178.431372644526,3134.7761584302866
165,n_9413_n_28669,14.323978028085406,595.6487800181188
166,n_23812_n_30400,39.983390098227225,1162.027622530538
167,n_14577_n_21560,145.193401303479,537.653262750794
168,n_1754_n_22541,10.57254238663512,488.80274386208754
169,n_6955_n_28704,96.10713658951856,2056.680087793123
170,n_9418_n_9419,687.0376607971665,1478.9353902505393
171,n_6706_n_23814,28.169295656892512,925.117701968875
172,n_9440_n_23586,339.51615960489676,4677.168065527699
173,n_14015_n_14021,862.5016104861188,1714.9622778626845
174,n_6922_n_10051,32.55497291915649,1016.4984254906972
175,n_9893_n_23802,3536.6821084549474,21504.4745609927
176,n_6692_n_18710,549.5319791298217,1278.8225659378322
177,n_18688_n_30525,2910.7852086559637,18943.64020958887
178,n_3_n_28310,120.81403167352413,477.01636649972113
179,n_6671_n_22544,1438.177286861491,11970.95262444148
180,n_6891_n_22779,236.7421591503863,3698.675591412391
181,n_9831_n_28668,171.6724742406778,3000.4262534651393
182,n_18865_n_22779,16.32696861558058,648.6259819477898
183,n_11744_n_11747,177.72551619447063,613.2844835208983
184,n_9830_n_28993,85.97967497407689,1912.865736698809
185,n_13964_n_14006,322.9387460960326,904.7156189727708
186,n_26271_n_26272,848.0784119123125,1696.2376892481957
187,n_9859_n_28766,163.81439745692816,2910.28834264509
188,n_9942_n_30065,116.12364662412897,2326.248875504138
189,n_30520_n_30521,172.27723774721937,3007.302987443338
190,n_1517_n_20897,576.0672797823448,6598.737944361079
191,n_8320_n_8324,37.20368202498959,1108.7771298396478
192,n_7557_n_29872,69.85235986884571,1670.9163469394105
193,n_1834_n_6177,32.601977188669665,9054.039524718237
194,n_7065_n_29002,60.81172827132808,1526.752308632818
195,n_23845_n_30523,244.13841238099317,3773.4963523258953
196,n_322_n_20895,49.28178498516438,1331.4709290512644
197,n_16404_n_18693,79.09877180152786,362.0623518439496
198,n_6966_n_29661,164.73057073745184,583.7069624026423
199,n_10025_n_14003,231.87389620168256,729.2120353850893
200,n_2415_n_23859,314.3436403613373,4448.394228118359
201,n_18303_n_28842,19.98832240471457,147.87006660066308
202,n_15775_n_15776,3384.2063615814272,4175.911331313298
203,n_998_n_9900,157.62183954422738,2838.187571622057
204,n_23795_n_9890,525.9486756393508,6219.091609093214
205,n_4507_n_28470,13.809314519289009,5175.74215460802
206,n_14030_n_26041,174.1809792392979,605.2939612064735
207,n_15664_n_28707,175.22845958845025,607.6611763375719
208,n_28669_n_22612,6.200890829438007,345.36667745680154
209,n_4540_n_11744,1119.2429173635169,2032.0042985234784
210,n_28310_n_3,120.81403167352413,477.01636649972113
211,n_1258_n_28625,352.9224516342825,958.5484813713222
212,n_18706_n_18709,210.5311156280186,684.7842662245826
213,n_7719_n_9967,69.75549249515069,1669.4075274499364
214,n_14496_n_14497,638.7686772144002,1410.4365659589714
215,n_15226_n_28662,37.75230932682209,223.6995449544769
216,n_4496_n_30852,47.833756458903665,1305.8700896316832
217,n_9830_n_9832,144.8616475686824,2686.417448469779
218,n_9941_n_23813,339.2622984420695,4674.891099976872
219,n_23767_n_9823,215.15773337968963,3475.502491924971
220,n_4481_n_14593,520.4740269661504,1234.385059775647
221,n_30065_n_9928,48.98473650997155,1326.2408124599783
222,n_10019_n_10018,1144.7294355045974,10318.305415202722
223,n_31012_n_30494,60.72132353662103,304.81055912652323
224,n_1851_n_13431,308.88121094171754,878.8790821527044
225,n_6705_n_6707,348.34690629017365,4756.008340240746
226,n_29024_n_30525,1841.8175046661136,14062.68850630881
227,n_7601_n_22817,489.8468021202988,5937.752120220544
228,n_14502_n_28300,234.95709911819344,3680.4962794744174
229,n_7601_n_22814,176.30085462906823,3052.842849562023
230,n_7045_n_15666,63.064552200297975,312.4173240769538
231,n_14522_n_28306,1715.251705278823,2683.0100783646667
232,n_26276_n_28305,1542.853861146423,2504.23053491022
233,n_6669_n_9412,68.5871572094135,1651.1513634427467
234,n_4532_n_10023,143.66151178836537,2671.9076561481957
235,n_10051_n_23858,59.12073735166575,1498.978694300526
236,n_30897_n_30898,6.9451388772040765,3308.6807898608527
237,n_9841_n_23774,12045.327959654998,9543.063087255176
238,n_10014_n_18690,294.09346328294447,851.2533701367846
239,n_6913_n_31027,15.701220490149751,5626.9522928074875
240,n_9933_n_30066,109.198497768107,2234.9708911650087
241,n_10017_n_29021,736.7568564820206,7744.990121942594
242,n_6177_n_22542,1093.0344241912155,10012.52129437305
243,n_4093_n_7046,823.3416235476689,1663.8627302574134
244,n_29011_n_23825,147.898428468428,2722.946447343101
245,n_29239_n_30640,3552.985532998177,4310.33670010693
246,n_23600_n_6661,52.10424983553883,1380.6297965603585
247,n_1258_n_28107,113.15616317307622,457.10859160063904
248,n_9881_n_28663,34.8122715739855,1061.8436913978308
249,n_26302_n_26303,627.493513614315,1394.1788276655543
250,n_6967_n_6972,2095.004945604981,3056.091384359159
251,n_16281_n_18691,118.00860918833156,469.775843253063
252,n_18293_n_18290,56.87061528817276,292.08342178829815
253,n_6687_n_7062,61.45615393811714,1537.2655111941058
254,n_18689_n_22611,15.52707206407613,627.7578210364491
255,n_29018_n_29019,46.36018073638802,1279.5383186634076
256,n_10024_n_11731,50.336686220024,269.7750340106722
257,n_26268_n_28300,5252.7351019761445,5559.629204913597
258,n_6697_n_22546,216.36957039746417,3488.233414408506
259,n_17633_n_29477,127.28767172399613,493.504112852431
260,n_6955_n_28703,180.25029296783035,3097.191690850781
261,n_20881_n_30304,806.1816884074445,1641.2045199282843
262,n_2416_n_2417,54.68144588525023,1424.7106023451572
263,n_9902_n_9909,80.48846219232522,366.1908263739637
264,n_26302_n_29293,136.5094998234647,516.4947354841482
265,n_9426_n_23802,40.461370841691014,1171.0521851636329
266,n_9454_n_23779,6037.179304143081,30459.011545196256
267,n_9488_n_23600,184.65132458331752,3146.2139561072954
268,n_28471_n_28502,25.873757881113537,875.3149858224101
269,n_23804_n_30061,23.79811914674168,828.9380555541146
270,n_14502_n_26265,280.5588942766791,825.5407549466858
271,n_3_n_28779,117.44852015353656,468.3231452027393
272,n_28311_n_28779,700.8963673215844,1498.2886756387993
273,n_22537_n_30518,790.67991353465,1620.590642878681
274,n_6661_n_31010,81.41686610246798,1846.153828804314
275,n_23771_n_23772,16.558401820100833,654.5967016147811
276,n_9945_n_23819,205.79157173846653,3376.24675842471
277,n_6647_n_28664,1120.1634466579778,2033.0921173207576
278,n_14522_n_28307,3569.973284363183,4323.741888534299
279,n_26272_n_28303,180.5109189752088,619.5247070272201
280,n_9440_n_23773,133.4176511247761,2546.283026450847
281,n_1517_n_28509,37.8374714331832,1121.037431674415
282,n_9901_n_9905,67.35581448333862,1631.7927826129269
283,n_18869_n_23842,471.18710395393833,5789.508868275073
284,n_13964_n_28275,507.14174660826626,1213.7076296179762
285,n_13843_n_29240,1316.6413370853086,11302.2824504225
286,n_319_n_19222,258.02876100745,3911.9092125267953
287,n_7049_n_28707,126.7393408494399,2462.567667546425
288,n_14576_n_26302,1652.1678365198406,13102.25607792194
289,n_6707_n_6711,235.74892582080352,3688.5662854159377
290,n_6913_n_28504,44.56599114631766,1247.0795190652664
291,n_1572_n_1575,120.88543217579274,477.19987381411977
292,n_23856_n_30493,203.2291284012951,3348.819033654881
293,n_23772_n_28994,234.98265853948072,3680.7569197779135
294,n_26303_n_14569,1971.480729154821,2937.5468952945216
295,n_28505_n_30343,909.4282759556748,8882.824586696386
296,n_6191_n_18291,85.38339066258851,380.5388039526169
297,n_4479_n_30205,433.2188066338778,1095.3964288602651
298,n_28699_n_17633,178.83450623218104,615.7730486114057
299,n_6968_n_26833,34.74837678598319,211.9450320184507
300,n_4478_n_30957,30.15333947672232,967.0305170567212
301,n_9874_n_9876,33.0943234809903,1027.4302693298905
302,n_20880_n_20881,705.5241178228351,1504.721377609402
303,n_2042_n_23859,435.2085559812564,1098.6690511431243
304,n_6132_n_6135,271.65883028604514,4045.221752576073
305,n_6969_n_22602,375.2220381684117,997.5543699921373
306,n_9929_n_23812,376.9692752406471,5006.889414870132
307,n_4477_n_4521,44.59888613411872,1247.6786825976276
308,n_9903_n_9908,52.41348440623195,1385.9585338863271
309,n_9949_n_23815,42.964375871246254,1217.7172584202624
310,n_9865_n_28955,673.4194077546326,7304.773716034918
311,n_6942_n_28471,91.30260906206968,397.51124873578107
312,n_10038_n_10037,335.8606925455076,4644.323347397569
313,n_23846_n_30068,346.98079106112107,4743.857771727689
314,n_29021_n_6669,35.578467132213184,1077.000020616087
315,n_9984_n_9986,1241.0881836254568,10875.72811650496
316,n_9856_n_30061,223.1899967545182,711.3152404583908
317,n_10043_n_23813,72.78654977562978,1716.2798783409155
318,n_30415_n_30416,778.8051601067875,1604.704348113154
319,n_6656_n_22539,1638.742542016415,13032.84730521731
320,n_1837_n_22589,102.7989232335708,2148.8068472151576
321,n_6646_n_6652,1424.21922588744,11895.189045228832
322,n_11709_n_28665,337.2341942147513,930.589914595724
323,n_6651_n_6663,37.00546415065196,1104.927786114529
324,n_6888_n_22590,189.89429720936553,640.3038731671413
325,n_6135_n_6134,68.66337510168553,330.20446242268383
326,n_9822_n_22867,101.37792217413568,2129.423129902691
327,n_7045_n_22609,741.5801600718005,1554.346329519888
328,n_10040_n_23855,440.99393883108286,5545.215887494558
329,n_6400_n_28636,183.96202836876543,627.2099201623921
330,n_9853_n_9855,21.71033016194229,780.8411054932474
331,n_8318_n_8320,780.7831018962088,8043.223133294059
332,n_6938_n_28698,98.39412070265432,417.34746830070947
333,n_14000_n_14015,467.7034592924824,1151.3986509877932
334,n_10014_n_4099,14.921891989134666,611.7192912795741
335,n_28470_n_30882,89.39165778365603,1961.946517516476
336,n_29803_n_4517,33.3641581541991,1032.8760670015952
337,n_15626_n_15629,507.2449651801854,1213.868437796012
338,n_10024_n_10022,1279.5654662892684,11094.060178679734
339,n_6709_n_18277,36.51182109778008,218.88654812960428
340,n_18289_n_19629,166.6589913496491,588.1463186068004
341,n_9439_n_9440,90.65539310079096,1979.958493672361
342,n_18283_n_18282,1307.3681559144777,2248.277435898691
343,n_27920_n_27921,7490.889017391522,35052.100007659894
344,n_6689_n_6688,25.588430690622967,869.0189369898143
345,n_29015_n_29973,3653.848514245245,4389.605258921907
346,n_26269_n_26268,2998.6053855163764,3859.662607567658
347,n_7597_n_22818,4394.542241836956,24770.20522665536
348,n_30942_n_30944,544.1590785016823,6358.436965883648
349,n_340_n_6903,579.3619100228843,1323.5954872597624
350,n_29240_n_29275,230.1332676481496,725.6437505694929
351,n_207_n_29228,53.37540843728141,1402.4647408823323
352,n_9906_n_9908,106.88005109133984,2203.9642411148893
353,n_6888_n_28954,81.98367638269183,1854.5107429230115
354,n_340_n_6661,28.62141982181035,934.7571100828231
355,n_10025_n_14001,326.54929157475647,911.2876841773872
356,n_6688_n_28669,197.8911726826949,3291.2920726803354
357,n_9868_n_23786,27.54473810096953,911.7126536734056
358,n_7050_n_23857,1654.1937242562988,13112.712795982288
359,n_1837_n_6893,55.49556882522801,1438.4838188300023
360,n_26303_n_26304,1618.6179822253332,2583.615291414987
361,n_7720_n_30957,62.90452000564061,1560.754907420575
362,n_9927_n_23810,35.58313855784169,1077.0920759497162
363,n_18278_n_18284,46.4010427924429,255.84941398698064
364,n_17983_n_21770,1872.9298091172172,2841.0989853522
365,n_1572_n_23849,38.074673474899974,1125.6075074909552
366,n_23856_n_10044,5883.098217486822,29950.65974620348
367,n_1575_n_28509,11.991639002661383,530.5700810773626
368,n_28770_n_28771,236.25649748708375,3693.734293582245
369,n_7587_n_19221,527.9809226176839,6234.724836464916
370,n_6669_n_6939,86.37666811782815,1918.6109128577427
371,n_13964_n_14027,343.9151384298395,942.5505671108256
372,n_6664_n_23768,251.13981860791264,3843.597153615447
373,n_23785_n_28652,182.62704983917325,3123.7171745120136
374,n_6897_n_6902,2183.295978619959,15709.238570886766
375,n_7699_n_22867,509.2465095461048,6089.799450265745
376,n_6709_n_6710,3546.1598276019336,4304.944177459996
377,n_28332_n_18271,2283.342216772616,3232.247383099259
378,n_28719_n_7062,18.267938420543366,697.8349438959084
379,n_1508_n_3484,281.8466892006836,828.0056299088989
380,n_4534_n_14031,957.6104403671694,1835.8146160489464
381,n_9961_n_31016,194.64365460112407,3256.0287119145855
382,n_6705_n_18281,1764.779663317383,2733.19348367785
383,n_28504_n_29228,3.044167922611706,1934.009681044953
384,n_9969_n_9971,29.07036932673871,944.2763890025516
385,n_15661_n_18700,89.47613002945072,392.3162066765543
386,n_1506_n_29226,194.7413608103147,650.8968290618499
387,n_18303_n_30976,33.83751893012359,208.31152508613965
388,n_29000_n_31012,36.97544540855585,1104.3442026046646
389,n_340_n_18493,107.20094170275668,2208.26969167837
390,n_20896_n_23861,710.0639193250748,7561.143141300117
391,n_23582_n_28946,1053.8266755326874,1953.878745031464
392,n_21284_n_28664,72.43199044921272,1710.8326360177248
393,n_23815_n_23816,32.63996779939866,1018.225318593644
394,n_9961_n_9962,246.82220996598903,3800.449455358993
395,n_14549_n_26292,1201.860555947771,10650.69211503856
396,n_7557_n_29874,69.85032850501695,1670.8847136370473
397,n_9943_n_23816,67.77126729317314,1638.338032108735
398,n_6977_n_18870,41.708757993897045,238.6947198012595
399,n_4481_n_18308,26.43884531955239,887.713204724762
400,n_7067_n_23767,89.03604243591661,1956.8619551754907
401,n_6687_n_22611,3174.3981097078017,20043.538244148796
402,n_25970_n_30630,1174.053547229092,2096.2433288868024
403,n_15628_n_15626,136.34623674713723,516.0925164080326
404,n_18282_n_18283,1307.3681559144777,2248.277435898691
405,n_23812_n_29005,41.501012878799365,1190.5538238631027
406,n_9994_n_10012,96.42219211790734,2061.0667183454257
407,n_18267_n_18269,1331.4698527609846,2275.173748501612
408,n_6984_n_18870,976.7253551002456,1859.5880213875344
